Order Date,Customer ID,Region,Product,Revenue,Units Sold
2025-06-26,C10,Americas,Product A,4142.92,4
2025-06-26,C114,EMEA,Product B,1699.9,6
2025-06-26,C164,EMEA,Product C,1345.99,5
2025-06-26,C284,APAC,Product B,948.51,14
2025-06-26,C152,EMEA,Product C,2633.5,1
2025-06-26,C199,Americas,Product B,886.07,13
2025-06-26,C76,APAC,Product A,3948.55,14
2025-06-26,C111,EMEA,Product B,1938.38,6
2025-06-26,C272,EMEA,Product C,4315.24,14
2025-06-26,C258,EMEA,Product B,1549.68,5
2025-06-26,C395,Americas,Product C,3955.88,4
2025-06-26,C50,APAC,Product C,2707.26,5
2025-06-26,C286,APAC,Product B,4268.45,11
2025-06-26,C367,Americas,Product C,1474.25,3
2025-06-26,C91,Americas,Product C,1229.34,3
2025-06-26,C42,EMEA,Product B,3074.75,11
2025-06-26,C205,Americas,Product A,2416.42,5
2025-06-27,C334,APAC,Product C,4390.57,10
2025-06-27,C129,APAC,Product B,3185.77,6
2025-06-27,C311,Americas,Product C,1388.04,2
2025-06-27,C221,EMEA,Product A,938.63,12
2025-06-27,C147,EMEA,Product C,2118.42,9
2025-06-27,C283,Americas,Product B,1402.3,13
2025-06-27,C321,APAC,Product C,1679.56,10
2025-06-27,C122,APAC,Product C,2637.37,4
2025-06-27,C197,Americas,Product B,626.74,14
2025-06-28,C16,Americas,Product C,2443.08,6
2025-06-28,C355,APAC,Product B,1969.63,4
2025-06-28,C327,APAC,Product C,3058.62,3
2025-06-28,C386,APAC,Product B,2757.69,13
2025-06-28,C72,Americas,Product C,1036.52,8
2025-06-28,C146,APAC,Product B,3922.41,12
2025-06-28,C247,APAC,Product C,2527.74,1
2025-06-28,C79,Americas,Product B,1012.82,1
2025-06-28,C267,APAC,Product A,4361.02,14
2025-06-28,C280,APAC,Product C,974.06,10
2025-06-28,C105,EMEA,Product C,2704.98,8
2025-06-28,C184,Americas,Product A,1492.74,13
2025-06-28,C159,EMEA,Product A,840.86,10
2025-06-28,C152,EMEA,Product C,4450.93,6
2025-06-28,C188,EMEA,Product C,3387.61,11
2025-06-29,C162,EMEA,Product C,2319.23,14
2025-06-29,C271,Americas,Product A,3954.92,12
2025-06-29,C207,Americas,Product A,1383.06,6
2025-06-29,C219,EMEA,Product C,1430.32,6
2025-06-29,C174,Americas,Product C,2541.71,5
2025-06-29,C52,EMEA,Product A,4362.42,6
2025-06-29,C293,APAC,Product A,4276.02,4
2025-06-29,C188,EMEA,Product C,3131.65,11
2025-06-29,C89,EMEA,Product B,1500.28,3
2025-06-29,C280,APAC,Product B,826.57,3
2025-06-29,C91,Americas,Product C,2231.65,8
2025-06-29,C27,Americas,Product B,2403.97,4
2025-06-29,C249,Americas,Product B,3084.87,10
2025-06-29,C165,APAC,Product A,939.61,7
2025-06-29,C99,APAC,Product A,3784.57,8
2025-06-29,C291,EMEA,Product A,1631.23,5
2025-06-29,C180,APAC,Product B,464.9,14
2025-06-29,C376,Americas,Product C,467.22,5
2025-06-29,C44,EMEA,Product B,1760.33,10
2025-06-29,C380,APAC,Product A,3942.66,8
2025-06-29,C311,Americas,Product C,2043.84,11
2025-06-29,C391,Americas,Product C,3189.07,9
2025-06-29,C139,Americas,Product B,2759.12,11
2025-06-29,C363,Americas,Product A,3620.84,2
2025-07-01,C49,Americas,Product C,1988.1,12
2025-07-01,C18,APAC,Product B,888.29,5
2025-07-01,C72,Americas,Product B,912.33,8
2025-07-01,C336,Americas,Product A,941.51,11
2025-07-02,C24,Americas,Product C,4041.15,14
2025-07-02,C297,APAC,Product A,2981.02,1
2025-07-02,C336,EMEA,Product A,3106.84,5
2025-07-02,C148,APAC,Product A,3050.74,12
2025-07-02,C282,EMEA,Product B,977.72,4
2025-07-02,C136,Americas,Product B,1791.61,7
2025-07-02,C332,EMEA,Product B,2915.72,14
2025-07-02,C252,EMEA,Product A,3028.97,14
2025-07-02,C141,Americas,Product C,1835.8,5
2025-07-02,C269,Americas,Product B,3266.66,5
2025-07-02,C359,Americas,Product C,4437.85,1
2025-07-02,C176,Americas,Product A,1467.41,11
2025-07-02,C247,APAC,Product C,2927.87,11
2025-07-02,C384,EMEA,Product A,3173.82,3
2025-07-02,C204,APAC,Product B,2397.05,13
2025-07-02,C191,APAC,Product C,3620.23,9
2025-07-03,C81,Americas,Product C,2254.58,7
2025-07-03,C210,APAC,Product B,3967.05,1
2025-07-03,C359,Americas,Product B,3433.99,9
2025-07-03,C363,APAC,Product B,4196.55,11
2025-07-03,C341,APAC,Product B,770.08,13
2025-07-03,C142,APAC,Product C,1697.17,4
2025-07-03,C268,Americas,Product C,4446.35,2
2025-07-03,C277,EMEA,Product B,4282.85,14
2025-07-03,C23,EMEA,Product B,1197.67,8
2025-07-03,C67,APAC,Product B,3257.94,10
2025-07-03,C155,APAC,Product C,2345.47,14
2025-07-03,C319,EMEA,Product B,2392.81,7
2025-07-03,C395,Americas,Product A,3070.29,8
2025-07-03,C251,APAC,Product C,3605.49,5
2025-07-04,C126,APAC,Product B,1693.17,6
2025-07-04,C320,APAC,Product C,2620.18,1
2025-07-04,C83,APAC,Product B,4334.68,2
2025-07-04,C298,Americas,Product C,3480.07,12
2025-07-04,C72,Americas,Product A,627.12,11
2025-07-04,C241,EMEA,Product C,1039.28,4
2025-07-04,C94,EMEA,Product A,2990.03,7
2025-07-04,C50,APAC,Product A,601.36,1
2025-07-04,C340,EMEA,Product B,2670.02,2
2025-07-04,C202,EMEA,Product B,2198.26,7
2025-07-04,C114,Americas,Product A,2541.31,2
2025-07-04,C376,EMEA,Product B,4122.08,2
2025-07-04,C280,APAC,Product A,2396.4,9
2025-07-04,C272,EMEA,Product B,2559.95,13
2025-07-04,C185,EMEA,Product A,3357.51,5
2025-07-04,C172,APAC,Product B,1894.82,4
2025-07-05,C299,APAC,Product A,2741.13,8
2025-07-05,C321,APAC,Product A,2514.01,4
2025-07-05,C70,APAC,Product C,2831.2,6
2025-07-05,C177,Americas,Product B,938.49,6
2025-07-05,C339,Americas,Product C,2076.01,4
2025-07-05,C346,EMEA,Product A,888.66,4
2025-07-05,C158,APAC,Product A,1625.55,9
2025-07-05,C109,APAC,Product A,4027.54,5
2025-07-05,C152,EMEA,Product A,1182.82,9
2025-07-05,C249,EMEA,Product B,4029.19,4
2025-07-05,C224,Americas,Product A,2582.24,9
2025-07-05,C173,Americas,Product A,1787.67,9
2025-07-05,C398,APAC,Product C,3934.52,5
2025-07-05,C159,EMEA,Product A,4466.12,4
2025-07-06,C182,APAC,Product A,3376.95,1
2025-07-06,C201,APAC,Product A,2885.73,1
2025-07-06,C67,APAC,Product C,3958.02,3
2025-07-06,C84,Americas,Product A,1140.8,13
2025-07-06,C190,EMEA,Product C,1519.18,13
2025-07-06,C312,EMEA,Product C,2164.35,9
2025-07-06,C15,Americas,Product B,968.82,13
2025-07-06,C264,APAC,Product C,1003.62,6
2025-07-06,C84,EMEA,Product C,2576.56,4
2025-07-06,C391,Americas,Product C,624.59,5
2025-07-06,C98,APAC,Product B,3037.25,4
2025-07-07,C62,Americas,Product C,666.51,6
2025-07-07,C23,EMEA,Product A,2361.05,12
2025-07-07,C386,APAC,Product B,1197.23,4
2025-07-07,C277,EMEA,Product C,2060.24,10
2025-07-07,C350,APAC,Product B,4490.58,8
2025-07-07,C58,APAC,Product A,2474.32,9
2025-07-07,C50,APAC,Product C,1231.31,9
2025-07-07,C187,APAC,Product A,1983.22,9
2025-07-07,C213,EMEA,Product B,2488.54,14
2025-07-07,C360,EMEA,Product A,1670.11,4
2025-07-08,C49,APAC,Product C,3328.22,10
2025-07-08,C382,EMEA,Product C,657.54,14
2025-07-08,C190,APAC,Product C,959.19,8
2025-07-08,C4,EMEA,Product A,4247.2,11
2025-07-08,C316,Americas,Product C,3752.18,12
2025-07-08,C199,Americas,Product B,4030.0,3
2025-07-08,C398,APAC,Product C,1049.47,6
2025-07-08,C219,EMEA,Product B,3617.03,7
2025-07-08,C42,EMEA,Product A,1232.72,14
2025-07-08,C225,EMEA,Product A,3780.73,5
2025-07-08,C252,EMEA,Product A,2611.04,1
2025-07-08,C135,APAC,Product B,4355.98,5
2025-07-08,C311,Americas,Product C,2887.54,13
2025-07-09,C379,Americas,Product B,1358.84,8
2025-07-09,C152,EMEA,Product B,3007.83,12
2025-07-09,C50,APAC,Product C,3942.5,13
2025-07-09,C251,APAC,Product C,2244.1,8
2025-07-09,C115,Americas,Product B,3064.64,4
2025-07-09,C264,APAC,Product C,2582.82,4
2025-07-09,C265,Americas,Product C,3793.88,9
2025-07-09,C38,Americas,Product C,431.88,12
2025-07-09,C188,EMEA,Product C,1244.8,13
2025-07-09,C169,APAC,Product B,1480.96,5
2025-07-09,C360,EMEA,Product A,1267.44,13
2025-07-09,C10,Americas,Product A,2615.63,4
2025-07-09,C87,APAC,Product C,2122.43,11
2025-07-10,C58,EMEA,Product A,4339.29,5
2025-07-10,C171,Americas,Product A,4076.19,9
2025-07-10,C128,Americas,Product A,2641.97,8
2025-07-10,C190,EMEA,Product B,2683.53,7
2025-07-10,C269,APAC,Product A,3418.66,14
2025-07-10,C81,Americas,Product A,544.62,11
2025-07-10,C312,EMEA,Product A,3259.54,10
2025-07-10,C243,EMEA,Product A,1979.27,14
2025-07-10,C394,Americas,Product B,698.28,7
2025-07-10,C218,Americas,Product A,2786.87,3
2025-07-10,C127,Americas,Product A,670.82,14
2025-07-10,C370,APAC,Product B,3202.02,7
2025-07-10,C42,EMEA,Product B,4349.14,6
2025-07-11,C316,Americas,Product C,4006.97,12
2025-07-11,C27,Americas,Product B,3769.97,10
2025-07-11,C44,EMEA,Product C,4401.91,12
2025-07-11,C235,APAC,Product A,3617.85,9
2025-07-11,C22,APAC,Product C,3122.68,2
2025-07-11,C101,EMEA,Product B,3363.55,3
2025-07-11,C256,Americas,Product A,3597.08,1
2025-07-11,C349,EMEA,Product B,1840.25,14
2025-07-11,C394,Americas,Product B,3027.67,11
2025-07-11,C287,APAC,Product B,1694.89,8
2025-07-11,C303,Americas,Product C,621.08,9
2025-07-11,C216,Americas,Product B,3502.48,5
2025-07-11,C60,Americas,Product A,2575.85,9
2025-07-11,C220,APAC,Product B,471.05,10
2025-07-11,C242,Americas,Product A,1155.36,5
2025-07-12,C197,Americas,Product B,3234.49,10
2025-07-12,C68,Americas,Product A,2864.12,5
2025-07-12,C87,APAC,Product C,3780.18,2
2025-07-12,C92,APAC,Product C,4102.43,8
2025-07-12,C275,APAC,Product C,2021.27,10
2025-07-12,C356,Americas,Product A,2618.24,13
2025-07-12,C358,APAC,Product C,4198.0,8
2025-07-12,C394,Americas,Product B,752.29,9
2025-07-13,C150,EMEA,Product C,2845.85,13
2025-07-13,C61,APAC,Product C,4488.08,8
2025-07-13,C36,EMEA,Product A,1785.28,5
2025-07-13,C51,APAC,Product C,3014.98,5
2025-07-13,C344,Americas,Product C,2581.43,8
2025-07-13,C175,APAC,Product B,978.66,11
2025-07-13,C60,Americas,Product A,2340.12,8
2025-07-13,C195,Americas,Product C,4293.39,4
2025-07-13,C304,APAC,Product C,3949.05,12
2025-07-13,C398,APAC,Product C,443.97,14
2025-07-13,C216,APAC,Product C,1787.08,9
2025-07-13,C205,Americas,Product C,2057.43,5
2025-07-13,C91,EMEA,Product C,912.54,10
2025-07-13,C389,Americas,Product B,2764.54,12
2025-07-14,C112,EMEA,Product A,1500.1,12
2025-07-14,C46,EMEA,Product A,4311.89,1
2025-07-14,C54,EMEA,Product C,2095.34,4
2025-07-14,C141,Americas,Product C,3520.78,8
2025-07-14,C257,EMEA,Product C,674.3,12
2025-07-14,C74,EMEA,Product B,3549.67,3
2025-07-14,C320,APAC,Product A,3670.28,8
2025-07-14,C133,EMEA,Product C,443.52,2
2025-07-14,C75,EMEA,Product C,1835.2,1
2025-07-14,C44,EMEA,Product C,1356.29,6
2025-07-14,C391,Americas,Product A,1882.05,6
2025-07-14,C197,Americas,Product C,2446.13,3
2025-07-14,C52,EMEA,Product B,2708.48,3
2025-07-14,C101,EMEA,Product C,2967.45,11
2025-07-14,C171,Americas,Product C,4439.63,13
2025-07-14,C366,Americas,Product B,2524.48,12
2025-07-14,C16,Americas,Product C,4010.29,8
2025-07-15,C138,Americas,Product A,2563.58,13
2025-07-15,C198,APAC,Product A,4356.48,4
2025-07-15,C391,Americas,Product C,1690.73,12
2025-07-15,C254,APAC,Product C,782.07,10
2025-07-15,C288,EMEA,Product A,2116.61,6
2025-07-15,C265,Americas,Product C,4091.55,8
2025-07-15,C316,Americas,Product C,2221.41,7
2025-07-15,C334,APAC,Product B,1998.79,14
2025-07-15,C16,Americas,Product A,2594.9,13
2025-07-15,C211,Americas,Product A,1267.16,10
2025-07-15,C376,EMEA,Product C,3069.13,13
2025-07-15,C58,EMEA,Product A,2678.08,12
2025-07-16,C398,APAC,Product C,3727.7,4
2025-07-16,C110,APAC,Product C,1892.27,8
2025-07-16,C30,EMEA,Product C,4017.57,9
2025-07-16,C120,APAC,Product C,1959.88,12
2025-07-16,C74,EMEA,Product C,2924.15,2
2025-07-16,C255,APAC,Product C,3042.33,2
2025-07-16,C73,APAC,Product B,3416.61,2
2025-07-16,C162,Americas,Product A,4176.92,11
2025-07-16,C325,APAC,Product C,2095.96,7
2025-07-16,C267,APAC,Product A,4347.36,6
2025-07-16,C103,EMEA,Product B,3635.71,8
2025-07-16,C315,APAC,Product A,1871.0,12
2025-07-16,C252,EMEA,Product A,4028.63,10
2025-07-16,C364,APAC,Product B,3678.39,14
2025-07-16,C248,Americas,Product A,3492.03,10
2025-07-16,C343,APAC,Product C,3492.54,6
2025-07-17,C329,Americas,Product C,2602.14,1
2025-07-17,C338,Americas,Product B,1710.14,4
2025-07-17,C253,EMEA,Product A,2895.88,1
2025-07-17,C170,Americas,Product B,3479.9,7
2025-07-17,C136,Americas,Product B,3361.11,10
2025-07-17,C84,Americas,Product A,3054.95,6
2025-07-17,C240,Americas,Product B,2975.16,12
2025-07-17,C212,APAC,Product A,3487.2,7
2025-07-17,C224,Americas,Product B,4385.04,2
2025-07-17,C346,EMEA,Product A,3426.1,11
2025-07-17,C202,EMEA,Product B,1975.01,11
2025-07-17,C82,Americas,Product B,3739.34,10
2025-07-17,C316,Americas,Product C,1186.64,2
2025-07-18,C360,EMEA,Product C,1297.48,12
2025-07-18,C371,APAC,Product B,966.83,11
2025-07-18,C224,Americas,Product A,4134.24,2
2025-07-18,C180,APAC,Product A,2801.7,5
2025-07-18,C236,APAC,Product C,1122.5,14
2025-07-18,C101,EMEA,Product B,1260.58,5
2025-07-18,C282,EMEA,Product B,2449.35,8
2025-07-18,C267,APAC,Product A,2817.04,5
2025-07-18,C34,EMEA,Product A,1494.77,11
2025-07-18,C323,EMEA,Product C,901.09,5
2025-07-18,C395,Americas,Product A,3970.93,8
2025-07-18,C342,EMEA,Product B,3124.38,1
2025-07-18,C307,Americas,Product C,2326.61,14
2025-07-18,C332,EMEA,Product B,3025.6,12
2025-07-19,C155,APAC,Product C,2673.27,6
2025-07-19,C216,APAC,Product B,3826.76,2
2025-07-19,C378,APAC,Product A,2492.54,2
2025-07-19,C60,Americas,Product B,4236.27,4
2025-07-19,C207,Americas,Product A,1380.72,3
2025-07-19,C48,APAC,Product A,4254.9,14
2025-07-19,C75,EMEA,Product C,1497.62,12
2025-07-19,C369,Americas,Product C,3991.93,1
2025-07-19,C55,Americas,Product A,2841.96,4
2025-07-19,C202,EMEA,Product B,3099.43,2
2025-07-19,C367,Americas,Product A,4157.15,12
2025-07-19,C35,APAC,Product C,1428.04,3
2025-07-19,C366,Americas,Product B,3350.79,2
2025-07-19,C177,Americas,Product A,3627.35,12
2025-07-20,C215,EMEA,Product B,972.88,9
2025-07-20,C167,EMEA,Product A,1703.4,14
2025-07-20,C136,Americas,Product B,3095.9,6
2025-07-20,C66,EMEA,Product B,2874.76,11
2025-07-20,C60,EMEA,Product C,1365.68,5
2025-07-20,C94,EMEA,Product A,2861.72,6
2025-07-20,C142,APAC,Product A,4386.98,10
2025-07-20,C222,Americas,Product A,2145.59,8
2025-07-21,C391,Americas,Product A,529.52,1
2025-07-21,C249,Americas,Product C,1506.89,5
2025-07-21,C243,EMEA,Product C,2551.96,5
2025-07-21,C82,Americas,Product B,3366.32,9
2025-07-21,C323,EMEA,Product C,4389.83,12
2025-07-21,C168,APAC,Product C,2165.42,14
2025-07-21,C189,EMEA,Product A,1398.22,8
2025-07-21,C190,EMEA,Product C,3147.48,14
2025-07-21,C324,EMEA,Product C,743.09,6
2025-07-21,C299,EMEA,Product A,1151.05,1
2025-07-21,C275,APAC,Product A,1096.07,13
2025-07-21,C59,APAC,Product C,3037.74,9
2025-07-21,C378,APAC,Product A,4408.07,1
2025-07-21,C273,Americas,Product A,2103.41,2
2025-07-21,C282,EMEA,Product B,909.33,3
2025-07-22,C231,Americas,Product C,849.14,10
2025-07-22,C180,APAC,Product B,2217.52,12
2025-07-22,C343,APAC,Product C,3020.76,9
2025-07-22,C4,EMEA,Product C,3575.15,6
2025-07-22,C127,Americas,Product C,4074.35,9
2025-07-22,C139,Americas,Product A,2773.2,2
2025-07-22,C330,APAC,Product C,2096.29,13
2025-07-22,C14,Americas,Product C,2396.12,8
2025-07-22,C311,Americas,Product C,4365.38,12
2025-07-22,C381,EMEA,Product B,1047.26,3
2025-07-22,C159,EMEA,Product A,1419.59,10
2025-07-22,C293,APAC,Product A,522.45,8
2025-07-22,C143,EMEA,Product A,3412.26,6
2025-07-22,C43,Americas,Product C,2315.41,13
2025-07-22,C108,Americas,Product C,660.61,4
2025-07-23,C11,APAC,Product A,1586.59,4
2025-07-23,C280,EMEA,Product B,493.7,7
2025-07-23,C229,EMEA,Product A,1841.99,5
2025-07-23,C146,APAC,Product C,4097.04,5
2025-07-23,C366,Americas,Product B,1450.03,12
2025-07-23,C47,APAC,Product C,4414.97,4
2025-07-23,C325,APAC,Product B,1011.99,4
2025-07-23,C104,Americas,Product B,3541.58,7
2025-07-23,C372,APAC,Product C,3106.08,5
2025-07-23,C329,Americas,Product B,3081.31,4
2025-07-23,C239,EMEA,Product C,3227.97,13
2025-07-23,C374,APAC,Product C,2901.95,7
2025-07-23,C352,EMEA,Product B,3220.01,14
2025-07-23,C346,EMEA,Product A,1899.99,9
2025-07-23,C139,Americas,Product A,2505.74,2
2025-07-23,C352,EMEA,Product B,3788.87,3
2025-07-23,C292,EMEA,Product B,1090.57,3
2025-07-24,C87,APAC,Product C,4203.34,1
2025-07-24,C153,APAC,Product A,4245.72,13
2025-07-24,C59,APAC,Product C,697.44,10
2025-07-24,C343,APAC,Product A,2946.84,8
2025-07-24,C6,APAC,Product A,2028.33,1
2025-07-24,C384,EMEA,Product C,3109.65,4
2025-07-24,C48,APAC,Product C,2427.9,7
2025-07-24,C64,EMEA,Product B,4081.83,13
2025-07-24,C142,APAC,Product A,3917.63,1
2025-07-24,C228,APAC,Product A,4312.42,1
2025-07-24,C80,EMEA,Product B,965.9,14
2025-07-24,C100,EMEA,Product C,1738.28,7
2025-07-24,C274,APAC,Product A,446.4,13
2025-07-25,C153,Americas,Product A,943.61,9
2025-07-25,C120,APAC,Product A,2267.97,12
2025-07-25,C396,EMEA,Product C,2432.22,13
2025-07-25,C352,Americas,Product B,4135.1,12
2025-07-25,C100,EMEA,Product C,658.11,9
2025-07-25,C297,APAC,Product A,1731.11,13
2025-07-25,C291,Americas,Product A,1802.29,14
2025-07-25,C170,Americas,Product C,581.05,7
2025-07-25,C122,APAC,Product A,543.89,7
2025-07-25,C122,APAC,Product A,1343.8,3
2025-07-25,C10,Americas,Product A,2544.22,13
2025-07-26,C86,Americas,Product B,2121.54,11
2025-07-26,C171,EMEA,Product C,1554.71,3
2025-07-26,C192,Americas,Product C,2603.31,3
2025-07-26,C301,APAC,Product C,1348.55,9
2025-07-26,C339,Americas,Product A,2735.19,7
2025-07-26,C50,EMEA,Product C,764.25,14
2025-07-26,C246,EMEA,Product A,1026.1,2
2025-07-26,C28,Americas,Product A,1397.07,14
2025-07-26,C197,Americas,Product B,2653.51,4
2025-07-26,C204,APAC,Product B,3034.79,12
2025-07-26,C244,Americas,Product A,3249.54,3
2025-07-26,C48,Americas,Product B,2228.3,3
2025-07-27,C36,EMEA,Product A,1002.92,5
2025-07-27,C117,EMEA,Product B,4259.27,6
2025-07-27,C369,Americas,Product C,3785.67,14
2025-07-27,C38,Americas,Product A,2752.78,1
2025-07-27,C202,EMEA,Product A,697.33,3
2025-07-27,C295,APAC,Product A,3309.11,4
2025-07-27,C119,EMEA,Product C,990.38,12
2025-07-27,C163,Americas,Product C,2330.98,5
2025-07-27,C264,EMEA,Product C,1088.07,1
2025-07-27,C310,EMEA,Product A,2286.5,6
2025-07-27,C4,EMEA,Product C,3546.96,10
2025-07-27,C133,EMEA,Product A,2007.28,2
2025-07-27,C63,APAC,Product C,744.59,5
2025-07-27,C185,EMEA,Product C,4137.01,8
2025-07-28,C382,APAC,Product C,2801.27,11
2025-07-28,C282,EMEA,Product C,2157.61,12
2025-07-28,C55,EMEA,Product B,663.85,9
2025-07-28,C222,Americas,Product A,1432.11,8
2025-07-28,C8,EMEA,Product A,2707.85,3
2025-07-28,C124,EMEA,Product A,3302.13,14
2025-07-28,C37,Americas,Product A,724.34,5
2025-07-28,C111,EMEA,Product C,3615.97,4
2025-07-28,C378,APAC,Product A,684.14,6
2025-07-28,C170,EMEA,Product C,3636.25,6
2025-07-28,C293,APAC,Product A,3529.49,9
2025-07-28,C341,APAC,Product A,1338.06,7
2025-07-29,C358,APAC,Product A,2218.58,13
2025-07-29,C215,APAC,Product C,1009.56,1
2025-07-29,C338,Americas,Product A,1433.59,4
2025-07-29,C39,Americas,Product B,4184.67,6
2025-07-29,C130,Americas,Product C,2725.17,10
2025-07-29,C119,EMEA,Product A,3428.46,12
2025-07-29,C248,Americas,Product C,455.85,6
2025-07-29,C248,Americas,Product C,4240.48,11
2025-07-29,C208,Americas,Product B,2586.8,2
2025-07-29,C195,Americas,Product C,3674.07,1
2025-07-30,C79,Americas,Product B,941.62,3
2025-07-30,C337,EMEA,Product B,4258.29,11
2025-07-30,C392,APAC,Product A,3618.28,1
2025-07-30,C194,EMEA,Product B,521.15,12
2025-07-30,C321,APAC,Product C,3900.51,2
2025-07-30,C153,APAC,Product A,2642.94,12
2025-07-30,C89,EMEA,Product B,3603.35,6
2025-07-30,C46,APAC,Product C,2411.52,3
2025-07-30,C200,EMEA,Product A,1034.95,12
2025-07-30,C62,EMEA,Product A,4361.97,7
2025-07-30,C254,Americas,Product C,2435.34,12
2025-07-30,C378,APAC,Product C,2199.36,9
2025-07-31,C29,EMEA,Product B,1209.5,5
2025-07-31,C216,APAC,Product A,1702.16,6
2025-07-31,C178,EMEA,Product A,2282.34,12
2025-07-31,C13,EMEA,Product B,3992.02,13
2025-07-31,C306,EMEA,Product B,4127.4,3
2025-07-31,C3,APAC,Product C,2823.54,2
2025-07-31,C255,APAC,Product C,1686.53,2
2025-07-31,C23,EMEA,Product B,1280.65,4
2025-07-31,C129,Americas,Product B,566.78,11
2025-07-31,C390,EMEA,Product C,1640.39,12
2025-07-31,C163,Americas,Product C,952.34,4
2025-07-31,C210,APAC,Product B,3347.02,2
2025-07-31,C42,EMEA,Product A,2171.23,3
2025-07-31,C386,APAC,Product B,1935.97,1
2025-07-31,C70,APAC,Product B,2991.56,11
2025-07-31,C197,Americas,Product B,612.01,4
2025-08-01,C210,EMEA,Product B,416.13,8
2025-08-01,C104,APAC,Product B,3860.3,8
2025-08-01,C170,Americas,Product B,4264.78,13
2025-08-01,C62,EMEA,Product C,4130.86,2
2025-08-01,C216,APAC,Product B,1160.07,9
2025-08-01,C136,Americas,Product C,3644.99,2
2025-08-01,C164,APAC,Product B,3370.15,13
2025-08-01,C252,EMEA,Product B,4463.73,14
2025-08-01,C14,Americas,Product B,836.04,7
2025-08-01,C212,APAC,Product C,2591.01,14
2025-08-01,C251,APAC,Product C,2421.81,2
2025-08-01,C366,Americas,Product B,3592.18,4
2025-08-01,C153,APAC,Product A,2743.53,3
2025-08-01,C167,EMEA,Product A,502.77,4
2025-08-01,C244,Americas,Product B,1594.23,6
2025-08-02,C171,APAC,Product C,4404.6,2
2025-08-02,C368,APAC,Product A,752.38,9
2025-08-02,C46,APAC,Product B,1967.15,11
2025-08-02,C391,APAC,Product C,1544.66,1
2025-08-02,C311,Americas,Product B,1830.2,3
2025-08-02,C164,EMEA,Product C,1493.98,3
2025-08-02,C256,Americas,Product B,446.62,9
2025-08-02,C11,APAC,Product A,4205.99,3
2025-08-02,C316,Americas,Product C,3812.63,2
2025-08-02,C127,Americas,Product A,3927.23,8
2025-08-02,C62,EMEA,Product C,2489.32,8
2025-08-02,C358,APAC,Product B,1775.71,11
2025-08-02,C214,EMEA,Product B,3799.62,13
2025-08-03,C190,EMEA,Product C,3411.46,5
2025-08-03,C202,EMEA,Product B,2291.5,6
2025-08-03,C111,EMEA,Product C,1391.01,7
2025-08-03,C170,Americas,Product B,3640.43,2
2025-08-03,C265,Americas,Product C,1955.49,8
2025-08-03,C306,EMEA,Product B,4266.6,10
2025-08-03,C345,Americas,Product A,3633.69,2
2025-08-03,C4,Americas,Product C,4121.46,1
2025-08-03,C128,Americas,Product A,3531.74,13
2025-08-03,C312,EMEA,Product C,4302.51,2
2025-08-03,C168,Americas,Product C,2569.8,11
2025-08-03,C265,Americas,Product C,2079.9,11
2025-08-03,C199,APAC,Product B,3336.78,13
2025-08-04,C289,EMEA,Product C,2915.62,5
2025-08-04,C379,Americas,Product C,3978.77,7
2025-08-04,C203,EMEA,Product A,1155.12,1
2025-08-04,C48,APAC,Product B,1113.97,7
2025-08-04,C224,Americas,Product A,3653.37,10
2025-08-04,C100,EMEA,Product A,1440.8,10
2025-08-04,C121,Americas,Product B,3393.08,4
2025-08-04,C129,APAC,Product B,3441.11,10
2025-08-04,C50,APAC,Product B,3413.68,9
2025-08-05,C371,APAC,Product B,412.03,11
2025-08-05,C117,EMEA,Product B,3390.21,5
2025-08-05,C58,Americas,Product A,2836.34,11
2025-08-05,C123,Americas,Product B,3069.39,7
2025-08-05,C224,Americas,Product A,3361.74,13
2025-08-05,C212,APAC,Product B,2510.26,11
2025-08-05,C51,EMEA,Product C,654.17,5
2025-08-05,C284,APAC,Product A,3780.21,4
2025-08-05,C198,APAC,Product C,1417.12,11
2025-08-05,C254,APAC,Product A,1223.78,5
2025-08-05,C298,APAC,Product C,1521.72,3
2025-08-05,C13,EMEA,Product B,895.42,1
2025-08-05,C398,APAC,Product B,475.4,4
2025-08-05,C22,APAC,Product C,898.35,2
2025-08-06,C339,Americas,Product A,2925.2,2
2025-08-06,C383,APAC,Product C,3567.63,4
2025-08-06,C144,EMEA,Product B,2809.17,8
2025-08-06,C145,APAC,Product A,2854.04,10
2025-08-06,C17,Americas,Product A,2820.35,6
2025-08-06,C48,Americas,Product B,1928.39,10
2025-08-06,C175,APAC,Product B,1033.11,13
2025-08-06,C206,APAC,Product B,2431.04,1
2025-08-06,C384,EMEA,Product C,1397.01,14
2025-08-06,C342,EMEA,Product B,749.14,5
2025-08-07,C233,APAC,Product B,937.73,2
2025-08-07,C122,APAC,Product A,3498.81,12
2025-08-07,C137,Americas,Product B,572.83,9
2025-08-07,C6,APAC,Product A,1555.8,10
2025-08-07,C180,APAC,Product B,4365.0,1
2025-08-07,C366,Americas,Product B,927.85,13
2025-08-07,C180,APAC,Product B,4258.09,3
2025-08-07,C256,Americas,Product B,3620.64,6
2025-08-07,C136,Americas,Product B,4067.85,10
2025-08-07,C296,APAC,Product A,1838.44,14
2025-08-07,C208,EMEA,Product B,3032.07,14
2025-08-07,C22,APAC,Product C,1463.57,6
2025-08-07,C217,EMEA,Product C,1293.64,12
