Order Date,Customer ID,Region,Product,Revenue,Units Sold
2025-04-12,C373,APAC,Product B,1412.84,1
2025-03-14,C90,APAC,Product C,1733.96,19
2025-08-08,C135,Americas,Product A,3538.54,10
2025-06-13,C25,APAC,Product B,1084.36,9
2025-05-09,C182,APAC,Product B,1328.46,3
2025-01-06,C314,EMEA,Product B,3996.02,18
2025-03-28,C103,Americas,Product B,3863.84,16
2025-07-31,C117,EMEA,Product A,2443.95,13
2025-04-15,C216,APAC,Product B,3985.57,12
2025-01-24,C16,APAC,Product C,4892.39,17
2025-08-31,C267,APAC,Product C,3575.43,1
2025-08-06,C397,APAC,Product C,4676.06,10
2025-03-16,C178,APAC,Product C,4577.62,7
2025-02-08,C161,Americas,Product C,4454.36,5
2025-06-25,C132,EMEA,Product A,3261.57,18
2025-04-27,C56,Americas,Product A,1857.14,3
2025-04-22,C80,Americas,Product A,3085.62,19
2025-03-06,C107,APAC,Product C,1086.44,13
2025-06-30,C169,EMEA,Product A,1242.2,18
2025-01-22,C285,APAC,Product C,579.52,17
2025-07-07,C49,EMEA,Product A,2411.53,5
2025-01-02,C353,EMEA,Product B,2601.58,3
2025-01-02,C82,APAC,Product C,4356.94,16
2025-05-20,C355,EMEA,Product B,2469.94,5
2025-04-16,C301,EMEA,Product C,1286.52,10
2025-05-17,C185,EMEA,Product B,1705.99,18
2025-05-23,C349,APAC,Product B,626.55,4
2025-03-23,C208,EMEA,Product A,4203.52,11
2025-09-27,C320,Americas,Product B,3182.2,6
2025-07-29,C313,Americas,Product B,531.69,6
2025-07-15,C293,EMEA,Product A,4844.52,8
2025-04-08,C45,Americas,Product B,4948.21,9
2025-08-22,C114,APAC,Product B,1708.68,12
2025-01-29,C393,Americas,Product A,1672.98,2
2025-03-03,C231,EMEA,Product A,3690.34,12
2025-06-12,C246,Americas,Product A,583.39,9
2025-06-21,C333,APAC,Product C,4679.44,14
2025-03-10,C171,EMEA,Product B,3793.43,2
2025-03-12,C397,APAC,Product B,2906.6,3
2025-01-26,C188,EMEA,Product A,2051.46,17
2025-07-23,C354,EMEA,Product B,1619.59,18
2025-03-26,C181,EMEA,Product B,3396.74,18
2025-09-12,C313,APAC,Product B,1666.32,15
2025-04-25,C331,Americas,Product A,3489.53,15
2025-07-30,C83,APAC,Product B,1475.29,18
2025-06-19,C229,Americas,Product A,1154.83,19
2025-04-07,C352,APAC,Product C,2223.06,12
2025-03-13,C282,APAC,Product A,4234.73,5
2025-01-22,C353,Americas,Product A,2935.57,11
2025-01-18,C205,APAC,Product B,4602.78,7
2025-06-03,C369,EMEA,Product A,3046.33,6
2025-02-15,C72,Americas,Product B,3734.15,10
2025-09-30,C150,EMEA,Product A,1626.53,6
2025-01-26,C51,EMEA,Product C,3366.89,16
2025-04-14,C394,APAC,Product A,2564.17,9
2025-03-20,C51,EMEA,Product A,4669.63,2
2025-08-18,C326,EMEA,Product B,4930.59,16
2025-07-11,C329,EMEA,Product C,2434.3,12
2025-05-13,C129,Americas,Product A,3729.03,18
2025-01-12,C208,APAC,Product B,611.01,16
2025-01-24,C174,EMEA,Product C,3581.26,3
2025-05-23,C208,EMEA,Product B,4662.79,10
2025-07-11,C215,Americas,Product C,2023.28,2
2025-06-15,C334,Americas,Product B,4911.18,16
2025-03-28,C362,APAC,Product A,2301.6,6
2025-02-13,C379,EMEA,Product A,3525.57,8
2025-09-01,C248,APAC,Product C,4060.9,14
2025-08-02,C267,Americas,Product A,1801.18,5
2025-04-09,C161,EMEA,Product B,2919.12,7
2025-04-04,C31,EMEA,Product C,4821.65,11
2025-05-10,C359,Americas,Product C,4695.2,5
2025-01-21,C20,APAC,Product A,4564.36,6
2025-05-28,C26,EMEA,Product B,3944.95,6
2025-06-18,C261,APAC,Product A,2914.37,13
2025-02-17,C94,APAC,Product C,3393.77,5
2025-07-24,C309,APAC,Product B,2508.12,5
2025-04-14,C16,Americas,Product B,3511.7,18
2025-07-24,C256,Americas,Product C,4833.92,16
2025-06-21,C178,APAC,Product B,571.64,13
2025-07-07,C319,EMEA,Product B,3635.4,5
2025-08-02,C305,APAC,Product B,2658.93,18
2025-09-20,C16,EMEA,Product A,1072.0,3
2025-01-29,C289,Americas,Product B,3115.94,17
2025-02-26,C276,EMEA,Product B,2910.6,19
2025-06-30,C238,EMEA,Product A,4124.6,1
2025-08-19,C189,EMEA,Product A,1999.85,17
2025-01-19,C34,APAC,Product C,3220.58,4
2025-07-21,C218,Americas,Product C,1872.95,17
2025-03-21,C12,EMEA,Product C,2948.49,3
2025-08-29,C273,EMEA,Product C,2198.07,9
2025-05-14,C92,EMEA,Product A,1426.95,6
2025-09-16,C257,EMEA,Product C,2024.3,5
2025-07-17,C26,Americas,Product C,735.26,14
2025-07-01,C315,APAC,Product C,3752.08,10
2025-08-12,C109,APAC,Product B,829.15,18
2025-02-06,C182,Americas,Product C,4951.06,10
2025-03-27,C235,APAC,Product A,995.33,11
2025-04-10,C101,Americas,Product C,1180.69,5
2025-01-29,C84,EMEA,Product B,1910.65,15
2025-09-01,C59,EMEA,Product B,1004.05,19
2025-07-13,C274,APAC,Product A,1031.03,18
2025-04-28,C191,EMEA,Product A,4757.84,12
2025-06-30,C21,Americas,Product C,646.12,10
2025-06-20,C372,Americas,Product B,2720.66,12
2025-05-31,C121,EMEA,Product B,2525.29,19
2025-04-11,C243,EMEA,Product B,737.72,17
2025-02-12,C67,APAC,Product B,2871.53,12
2025-04-10,C337,EMEA,Product B,1934.68,7
2025-08-10,C326,Americas,Product B,4112.14,19
2025-09-19,C358,APAC,Product A,954.24,2
2025-06-17,C24,Americas,Product C,3374.03,1
2025-02-13,C380,APAC,Product C,826.35,7
2025-06-11,C93,EMEA,Product B,906.89,10
2025-07-29,C309,APAC,Product B,2699.63,8
2025-04-10,C328,Americas,Product A,1705.74,7
2025-03-04,C7,EMEA,Product A,4012.58,8
2025-04-02,C53,Americas,Product C,976.12,18
2025-05-12,C156,APAC,Product A,3103.54,5
2025-08-11,C240,EMEA,Product B,4294.15,11
2025-09-20,C362,EMEA,Product C,926.82,19
2025-02-27,C304,EMEA,Product C,3230.22,13
2025-08-22,C39,APAC,Product B,532.57,15
2025-01-27,C147,APAC,Product C,2248.84,15
2025-07-25,C22,APAC,Product B,1577.07,3
2025-04-15,C262,EMEA,Product B,728.84,11
2025-09-08,C258,APAC,Product A,4733.96,9
2025-09-15,C183,EMEA,Product B,3158.9,8
2025-09-03,C127,EMEA,Product C,4322.61,8
2025-08-25,C289,EMEA,Product C,781.0,8
2025-07-16,C137,APAC,Product A,883.15,3
2025-08-30,C242,Americas,Product A,4966.81,3
2025-09-09,C302,EMEA,Product B,3760.51,11
2025-06-25,C302,EMEA,Product C,3340.35,6
2025-05-16,C34,EMEA,Product C,560.81,15
2025-08-24,C308,Americas,Product A,2859.15,16
2025-08-09,C186,APAC,Product A,3755.91,5
2025-09-23,C65,EMEA,Product C,2792.79,15
2025-01-10,C12,EMEA,Product A,2339.15,10
2025-06-26,C164,APAC,Product C,2238.66,7
2025-02-22,C385,APAC,Product C,1065.68,4
2025-09-10,C358,APAC,Product C,3403.57,11
2025-07-15,C331,Americas,Product C,1731.5,1
2025-02-27,C7,Americas,Product C,1289.0,7
2025-03-03,C333,Americas,Product A,2561.92,4
2025-06-01,C93,Americas,Product B,2614.12,18
2025-05-23,C170,APAC,Product C,770.49,12
2025-07-20,C333,APAC,Product B,865.24,13
2025-01-31,C389,Americas,Product B,4504.26,13
2025-06-05,C327,EMEA,Product C,1609.95,6
2025-03-08,C86,Americas,Product C,1758.95,8
2025-02-21,C204,Americas,Product B,1132.28,16
2025-08-26,C381,EMEA,Product C,4634.36,17
2025-03-05,C16,Americas,Product A,3123.8,17
2025-07-27,C349,Americas,Product B,2361.8,9
2025-04-10,C73,APAC,Product C,2282.25,7
2025-06-25,C224,EMEA,Product A,3808.63,6
2025-05-02,C182,Americas,Product C,2013.56,5
2025-07-29,C346,EMEA,Product A,1707.29,11
2025-07-03,C133,EMEA,Product A,3985.94,9
2025-07-06,C192,Americas,Product B,1709.88,8
2025-06-28,C331,APAC,Product A,2926.37,8
2025-06-10,C242,APAC,Product B,3217.64,7
2025-04-23,C135,APAC,Product C,4579.94,3
2025-07-31,C394,APAC,Product B,2861.73,3
2025-02-14,C177,EMEA,Product C,1676.29,4
2025-07-10,C326,EMEA,Product B,2520.88,9
2025-07-09,C360,EMEA,Product A,3299.04,12
2025-08-01,C320,Americas,Product C,2671.22,19
2025-09-19,C171,APAC,Product B,1629.48,7
2025-06-26,C366,APAC,Product A,1845.17,1
2025-02-18,C311,Americas,Product A,4510.91,7
2025-05-07,C225,EMEA,Product A,1405.29,7
2025-01-11,C228,APAC,Product C,4134.32,13
2025-01-23,C80,APAC,Product A,735.5,1
2025-06-08,C386,Americas,Product B,4303.98,7
2025-01-15,C331,EMEA,Product B,1515.49,2
2025-01-16,C124,EMEA,Product A,4993.52,19
2025-04-12,C203,EMEA,Product A,2995.79,6
2025-03-02,C326,APAC,Product A,1626.61,11
2025-06-06,C186,APAC,Product B,3231.38,6
2025-04-23,C153,EMEA,Product A,1708.7,1
2025-05-07,C92,EMEA,Product B,1149.96,11
2025-02-21,C366,APAC,Product A,3708.56,4
2025-05-25,C342,APAC,Product A,2315.14,5
2025-09-17,C89,EMEA,Product A,3020.52,7
2025-06-10,C144,APAC,Product A,850.46,14
2025-09-29,C344,APAC,Product A,2167.21,3
2025-03-07,C46,Americas,Product B,3511.19,17
2025-04-01,C377,Americas,Product A,1359.78,14
2025-06-01,C94,EMEA,Product C,4344.8,3
2025-02-17,C296,Americas,Product A,4558.59,17
2025-02-26,C226,Americas,Product C,2840.61,10
2025-08-04,C186,Americas,Product C,4412.94,13
2025-05-14,C88,EMEA,Product B,3778.22,15
2025-02-20,C246,APAC,Product B,2328.65,3
2025-04-16,C204,Americas,Product B,1272.55,6
2025-09-24,C139,APAC,Product B,2188.73,4
2025-02-21,C314,EMEA,Product A,2861.03,9
2025-05-08,C188,EMEA,Product A,884.31,2
2025-08-18,C323,APAC,Product C,2725.69,11
2025-09-28,C57,APAC,Product B,811.8,18
2025-03-12,C88,APAC,Product B,1942.79,2
2025-03-25,C94,EMEA,Product B,1174.0,10
2025-05-13,C386,APAC,Product B,2115.5,4
2025-03-23,C270,Americas,Product B,2055.32,4
2025-07-22,C208,APAC,Product C,3071.0,13
2025-06-01,C238,Americas,Product B,2874.11,1
2025-03-16,C337,Americas,Product C,2826.53,7
2025-02-11,C138,EMEA,Product C,1435.06,10
2025-07-23,C26,EMEA,Product B,1777.45,19
2025-02-25,C158,EMEA,Product B,1826.16,7
2025-04-01,C129,APAC,Product B,4330.68,9
2025-02-22,C105,APAC,Product A,943.46,18
2025-07-23,C211,APAC,Product C,2367.98,16
2025-05-06,C371,APAC,Product A,3160.86,5
2025-07-30,C218,Americas,Product A,3182.29,8
2025-06-10,C82,Americas,Product C,2568.35,11
2025-07-21,C89,APAC,Product A,3034.24,13
2025-09-10,C58,APAC,Product B,685.68,19
2025-07-20,C394,EMEA,Product A,4340.59,1
2025-02-11,C325,EMEA,Product C,4967.74,9
2025-02-10,C105,EMEA,Product C,4833.01,6
2025-06-11,C307,Americas,Product A,1762.05,6
2025-06-18,C245,EMEA,Product B,4887.89,15
2025-01-08,C208,APAC,Product A,4415.11,12
2025-04-14,C338,APAC,Product A,2540.37,10
2025-04-16,C65,APAC,Product A,2668.55,15
2025-07-07,C34,Americas,Product B,4002.53,14
2025-02-02,C340,EMEA,Product A,1998.3,1
2025-01-01,C223,EMEA,Product C,1785.11,16
2025-04-19,C398,APAC,Product A,944.08,11
2025-04-09,C10,EMEA,Product C,4181.47,8
2025-07-24,C20,APAC,Product A,948.94,16
2025-05-10,C387,APAC,Product B,4710.87,9
2025-08-03,C350,Americas,Product B,4888.6,6
2025-08-30,C204,Americas,Product B,2829.2,1
2025-09-02,C53,APAC,Product B,540.33,12
2025-01-08,C166,Americas,Product A,1204.38,11
2025-04-27,C178,APAC,Product A,3161.08,10
2025-06-03,C42,EMEA,Product B,1371.31,4
2025-07-15,C179,APAC,Product C,4587.85,17
2025-06-02,C278,Americas,Product C,823.58,19
2025-06-08,C47,APAC,Product A,1402.84,13
2025-08-05,C169,APAC,Product A,4810.91,13
2025-03-26,C297,APAC,Product B,4351.66,16
2025-08-18,C105,APAC,Product B,1017.09,1
2025-05-12,C270,EMEA,Product B,521.98,6
2025-02-14,C253,Americas,Product C,2794.93,9
2025-01-20,C31,EMEA,Product B,2675.31,8
2025-06-19,C253,Americas,Product B,2397.98,19
2025-07-19,C236,APAC,Product C,3932.82,17
2025-08-16,C350,Americas,Product C,2197.3,12
2025-06-14,C110,APAC,Product C,3418.05,11
2025-05-16,C48,EMEA,Product B,2353.76,16
2025-08-01,C73,Americas,Product C,678.01,4
2025-03-17,C333,APAC,Product B,1942.53,7
2025-03-29,C28,Americas,Product A,722.07,2
2025-09-23,C225,Americas,Product A,4153.85,14
2025-03-25,C158,APAC,Product A,3934.83,13
2025-09-08,C43,Americas,Product B,1593.25,8
2025-09-01,C177,APAC,Product B,1760.07,11
2025-02-18,C332,EMEA,Product A,4860.36,15
2025-09-12,C225,EMEA,Product C,4291.5,13
2025-07-18,C230,APAC,Product B,1924.55,14
2025-09-06,C190,EMEA,Product C,1253.62,19
2025-03-07,C46,EMEA,Product A,4706.7,9
2025-05-13,C246,EMEA,Product A,4121.75,16
2025-04-26,C102,Americas,Product A,1579.77,14
2025-07-29,C49,EMEA,Product B,4602.1,7
2025-04-21,C113,APAC,Product A,1340.48,5
2025-03-12,C111,EMEA,Product A,2057.49,5
2025-03-17,C122,EMEA,Product A,1627.17,9
2025-06-16,C9,EMEA,Product C,2769.19,13
2025-02-21,C51,APAC,Product A,1893.8,9
2025-05-21,C300,EMEA,Product A,843.36,14
2025-07-15,C10,EMEA,Product C,3500.19,4
2025-05-28,C140,EMEA,Product A,2505.78,18
2025-04-04,C25,EMEA,Product A,4383.34,12
2025-01-11,C89,EMEA,Product B,4697.47,3
2025-04-26,C281,Americas,Product B,1423.34,8
2025-04-15,C94,Americas,Product C,1727.57,18
2025-05-24,C346,Americas,Product B,3001.6,16
2025-07-26,C111,EMEA,Product B,3352.09,15
2025-03-13,C215,EMEA,Product C,4660.22,17
2025-01-23,C93,EMEA,Product C,1496.53,1
2025-03-04,C103,EMEA,Product A,3069.92,15
2025-09-26,C88,EMEA,Product C,582.61,11
2025-07-06,C73,APAC,Product B,531.64,1
2025-01-17,C254,APAC,Product B,3166.17,18
2025-08-19,C375,Americas,Product A,4992.05,10
2025-02-23,C105,APAC,Product C,2687.2,10
2025-01-10,C37,Americas,Product C,3757.95,3
2025-08-30,C56,EMEA,Product A,2827.03,12
2025-08-27,C279,APAC,Product B,2192.73,13
2025-06-17,C222,EMEA,Product C,2345.11,1
2025-01-16,C363,APAC,Product A,1960.28,18
2025-08-30,C288,EMEA,Product B,2872.16,10
2025-08-23,C393,Americas,Product A,4928.53,13
2025-07-05,C351,Americas,Product A,2622.48,2
2025-06-12,C353,EMEA,Product B,2775.45,19
2025-08-13,C192,APAC,Product A,4505.99,15
2025-03-19,C244,EMEA,Product B,2578.13,9
2025-01-26,C73,Americas,Product A,3646.91,6
2025-03-19,C76,APAC,Product A,2673.56,19
2025-05-29,C173,Americas,Product C,954.26,14
2025-03-23,C68,APAC,Product B,1961.17,12
2025-03-02,C323,APAC,Product B,2651.0,15
2025-09-15,C200,EMEA,Product A,1646.45,3
2025-01-27,C240,EMEA,Product B,3908.97,7
2025-07-15,C38,APAC,Product C,2594.78,18
2025-02-25,C334,EMEA,Product C,2832.8,17
2025-06-18,C199,APAC,Product A,1637.45,19
2025-06-29,C48,Americas,Product B,1268.46,13
2025-01-06,C313,APAC,Product C,3045.86,17
2025-09-01,C110,APAC,Product C,4757.34,13
2025-03-31,C260,Americas,Product A,4366.96,17
2025-02-15,C349,APAC,Product C,541.9,7
2025-05-04,C60,APAC,Product C,2023.49,3
2025-09-27,C206,EMEA,Product C,4856.51,16
2025-07-18,C222,EMEA,Product C,4214.56,7
2025-07-26,C235,APAC,Product A,2481.0,18
2025-03-15,C111,EMEA,Product A,727.28,16
2025-01-21,C385,EMEA,Product C,1966.01,6
2025-07-24,C175,APAC,Product C,856.62,18
2025-05-08,C288,EMEA,Product A,1067.69,2
2025-03-05,C60,APAC,Product B,4437.54,13
2025-09-14,C59,Americas,Product A,3066.41,1
2025-06-07,C65,Americas,Product A,4767.91,12
2025-03-10,C281,Americas,Product B,977.59,1
2025-06-09,C316,EMEA,Product C,1213.34,11
2025-01-02,C61,Americas,Product A,2436.42,17
2025-02-18,C57,APAC,Product B,4248.47,18
2025-06-27,C336,APAC,Product B,2869.68,11
2025-09-04,C80,APAC,Product A,4876.82,2
2025-03-06,C382,APAC,Product A,1607.0,15
2025-04-04,C186,Americas,Product B,1465.54,12
2025-02-01,C181,EMEA,Product C,4739.83,14
2025-03-21,C159,APAC,Product C,1377.75,11
2025-04-22,C383,EMEA,Product B,3622.39,17
2025-08-15,C368,EMEA,Product B,3539.9,19
2025-02-06,C336,EMEA,Product C,2733.33,4
2025-05-27,C375,Americas,Product A,3725.23,1
2025-06-17,C189,EMEA,Product A,4350.4,16
2025-01-02,C205,EMEA,Product C,2401.43,17
2025-07-14,C393,EMEA,Product A,3149.65,19
2025-02-23,C258,APAC,Product B,4286.03,18
2025-08-30,C11,APAC,Product A,4526.91,1
2025-09-11,C126,EMEA,Product C,611.14,14
2025-02-16,C275,EMEA,Product A,777.24,17
2025-05-03,C50,APAC,Product C,1624.56,17
2025-04-05,C235,APAC,Product B,2320.34,4
2025-02-28,C57,EMEA,Product B,1997.3,17
2025-03-31,C21,EMEA,Product A,1643.66,19
2025-01-21,C113,EMEA,Product C,1871.42,12
2025-06-09,C28,Americas,Product C,3605.34,19
2025-06-30,C74,EMEA,Product A,3804.03,15
2025-07-03,C186,Americas,Product A,2570.46,12
2025-01-01,C89,Americas,Product A,4373.65,1
2025-04-10,C241,APAC,Product B,3988.99,14
2025-08-07,C233,Americas,Product C,4290.67,4
2025-08-17,C122,APAC,Product A,4516.75,3
2025-03-29,C316,EMEA,Product A,4995.07,3
2025-09-01,C278,APAC,Product C,4983.34,14
2025-05-22,C396,Americas,Product A,2225.91,19
2025-06-10,C31,Americas,Product B,1888.11,16
2025-02-15,C41,EMEA,Product B,1130.74,13
2025-07-06,C87,APAC,Product B,2258.79,13
2025-08-13,C61,Americas,Product A,4810.24,7
2025-07-10,C96,EMEA,Product A,1266.17,7
2025-04-07,C132,Americas,Product A,3509.39,2
2025-05-01,C385,APAC,Product B,1513.58,4
2025-02-08,C200,APAC,Product B,3026.65,16
2025-06-22,C82,APAC,Product C,3963.39,10
2025-01-12,C115,Americas,Product A,753.72,9
2025-04-16,C387,EMEA,Product B,2096.81,2
2025-08-30,C112,EMEA,Product A,2423.78,19
2025-03-30,C85,APAC,Product C,2552.71,7
2025-03-13,C258,EMEA,Product A,1815.87,19
2025-08-26,C326,EMEA,Product A,1250.73,17
2025-03-30,C87,APAC,Product B,3216.85,19
2025-06-03,C121,EMEA,Product A,3337.65,1
2025-06-22,C110,APAC,Product B,4196.91,3
2025-02-06,C381,APAC,Product A,1817.02,12
2025-01-11,C342,Americas,Product A,4192.89,2
2025-01-19,C80,Americas,Product B,3680.23,4
2025-05-05,C275,EMEA,Product C,3674.73,9
2025-01-09,C301,APAC,Product A,2701.53,8
2025-07-27,C204,Americas,Product C,3237.58,6
2025-01-05,C321,Americas,Product B,4989.12,19
2025-05-16,C183,APAC,Product A,3806.83,8
2025-06-27,C381,EMEA,Product A,4614.99,7
2025-09-29,C135,Americas,Product C,2014.03,14
2025-08-23,C150,APAC,Product A,4282.72,16
2025-01-29,C347,APAC,Product A,4668.26,13
2025-07-03,C33,EMEA,Product A,3782.83,18
2025-07-29,C173,Americas,Product C,3095.97,17
2025-02-25,C323,APAC,Product C,4270.43,7
2025-04-04,C54,APAC,Product A,753.5,10
2025-09-29,C317,APAC,Product C,1682.12,17
2025-08-03,C258,APAC,Product A,1938.15,18
2025-09-02,C59,Americas,Product C,4155.43,1
2025-09-25,C41,Americas,Product A,3745.79,7
2025-08-04,C73,Americas,Product A,2751.61,6
2025-03-30,C293,APAC,Product A,3617.61,15
2025-03-18,C210,APAC,Product C,4472.76,4
2025-06-03,C77,Americas,Product A,4841.11,1
2025-05-11,C195,APAC,Product C,2999.86,7
2025-08-08,C299,Americas,Product C,4471.12,15
2025-08-23,C84,EMEA,Product B,4539.03,13
2025-06-10,C270,APAC,Product B,3401.24,8
2025-06-24,C223,APAC,Product B,2918.21,9
2025-02-22,C310,APAC,Product C,1566.82,10
2025-04-22,C218,APAC,Product C,1504.65,2
2025-07-08,C257,Americas,Product B,2333.22,8
2025-01-22,C48,EMEA,Product B,1128.74,11
2025-07-28,C86,Americas,Product C,4129.23,4
2025-05-17,C90,Americas,Product C,3352.32,19
2025-01-28,C223,EMEA,Product A,1100.61,19
2025-07-08,C76,APAC,Product A,1078.81,9
2025-06-13,C317,APAC,Product B,1612.43,14
2025-01-18,C269,Americas,Product C,864.27,11
2025-07-07,C288,Americas,Product C,3311.15,19
2025-09-26,C22,Americas,Product B,2614.9,1
2025-02-17,C101,Americas,Product C,615.84,7
2025-06-12,C328,EMEA,Product B,2549.76,4
2025-06-21,C211,APAC,Product C,2701.47,14
2025-03-27,C381,EMEA,Product A,3116.41,1
2025-09-17,C227,EMEA,Product C,3772.09,6
2025-09-11,C234,APAC,Product C,1053.73,13
2025-06-24,C348,APAC,Product A,4958.21,18
2025-02-13,C371,Americas,Product B,1503.91,18
2025-08-13,C380,EMEA,Product C,2821.76,2
2025-08-23,C167,EMEA,Product B,2215.16,7
2025-02-23,C267,EMEA,Product B,4683.12,12
2025-05-01,C166,EMEA,Product B,4161.27,15
2025-01-01,C382,APAC,Product B,3613.39,14
2025-04-15,C43,EMEA,Product B,3784.97,2
2025-04-21,C146,Americas,Product C,4398.92,7
2025-06-13,C271,APAC,Product B,3640.96,8
2025-08-23,C333,APAC,Product B,1408.41,8
2025-04-17,C381,EMEA,Product C,1391.59,12
2025-07-04,C324,APAC,Product B,1461.15,9
2025-05-15,C296,EMEA,Product C,3871.21,3
2025-07-13,C4,Americas,Product A,3442.0,6
2025-06-15,C92,Americas,Product B,2973.3,3
2025-01-31,C107,EMEA,Product C,1445.21,18
2025-04-11,C247,EMEA,Product A,2766.07,3
2025-06-22,C393,EMEA,Product C,3677.26,12
2025-01-21,C339,Americas,Product B,1960.49,13
2025-05-07,C336,APAC,Product C,1893.02,15
2025-08-23,C257,EMEA,Product C,2918.72,7
2025-01-01,C343,EMEA,Product A,3562.62,13
2025-08-23,C396,EMEA,Product B,3415.27,19
2025-03-22,C245,APAC,Product A,976.1,15
2025-06-17,C109,APAC,Product B,3776.83,15
2025-06-10,C207,APAC,Product C,2081.21,16
2025-05-31,C236,EMEA,Product B,4555.67,13
2025-06-07,C157,Americas,Product B,4693.61,2
2025-06-13,C38,APAC,Product B,3213.56,3
2025-09-12,C171,Americas,Product C,4242.08,7
2025-08-09,C93,APAC,Product C,2608.08,12
2025-05-13,C211,APAC,Product B,647.6,5
2025-08-10,C122,EMEA,Product B,585.17,11
2025-09-20,C297,APAC,Product A,2348.64,10
2025-03-18,C91,Americas,Product C,3269.71,8
2025-02-01,C349,EMEA,Product B,1953.82,3
2025-03-02,C149,Americas,Product A,1116.42,12
2025-09-24,C387,APAC,Product A,4825.03,16
2025-07-15,C158,APAC,Product B,582.1,18
2025-05-19,C279,APAC,Product B,958.79,16
2025-01-02,C78,EMEA,Product C,754.18,4
2025-08-29,C128,EMEA,Product C,2849.57,8
2025-01-31,C279,APAC,Product A,1427.89,3
2025-05-28,C162,EMEA,Product A,1535.38,5
2025-03-02,C364,Americas,Product C,4127.44,18
2025-08-31,C21,APAC,Product A,4434.87,14
2025-03-23,C12,APAC,Product B,2059.11,7
2025-05-25,C271,EMEA,Product B,684.4,19
2025-02-02,C193,APAC,Product C,1721.25,8
2025-03-17,C57,APAC,Product A,1007.59,12
2025-04-02,C133,EMEA,Product B,1324.39,7
2025-06-29,C105,EMEA,Product C,1263.91,2
2025-09-20,C343,APAC,Product A,1441.95,2
2025-03-16,C319,EMEA,Product B,811.28,9
2025-07-05,C42,EMEA,Product C,2897.94,17
2025-09-22,C48,Americas,Product A,3573.81,19
2025-04-07,C68,EMEA,Product B,734.21,13
2025-07-27,C331,APAC,Product A,4892.35,3
2025-03-15,C308,APAC,Product B,1010.58,11
2025-09-07,C324,Americas,Product A,713.37,7
2025-04-25,C306,EMEA,Product B,3319.96,14
2025-01-16,C278,Americas,Product B,3485.13,4
2025-01-19,C310,Americas,Product A,1589.83,16
2025-03-26,C123,APAC,Product A,629.76,4
2025-07-23,C180,EMEA,Product A,2638.84,5
2025-09-10,C208,Americas,Product B,2318.67,10
2025-05-05,C318,Americas,Product C,662.93,17
2025-07-10,C89,APAC,Product C,1944.21,19
2025-05-12,C330,APAC,Product C,1315.63,2
2025-03-11,C226,EMEA,Product C,4832.53,17
2025-03-22,C351,EMEA,Product C,587.76,19
2025-03-09,C311,EMEA,Product B,2688.76,6
2025-05-09,C281,APAC,Product C,1103.54,15
2025-07-02,C373,APAC,Product C,810.46,10
2025-09-25,C122,APAC,Product C,1421.21,10
2025-09-30,C241,EMEA,Product B,1432.77,16
2025-07-19,C80,EMEA,Product A,3600.5,11
2025-02-04,C229,Americas,Product A,2197.63,14
2025-01-01,C128,APAC,Product B,4437.23,7
2025-03-21,C282,APAC,Product A,2151.49,16
2025-07-30,C58,APAC,Product A,3800.31,2
2025-09-20,C227,APAC,Product C,2074.53,10
2025-02-28,C180,APAC,Product B,2405.24,15
2025-05-29,C254,EMEA,Product A,3156.92,5
2025-03-27,C184,APAC,Product A,1976.31,2
2025-02-23,C387,EMEA,Product C,1472.61,3
2025-06-29,C244,Americas,Product B,548.02,4
2025-06-03,C313,APAC,Product A,4914.63,8
2025-05-08,C58,APAC,Product B,1325.56,12
2025-06-25,C167,APAC,Product C,562.77,12
2025-08-21,C203,EMEA,Product B,4169.69,7
2025-01-29,C330,EMEA,Product A,3421.53,19
2025-07-03,C265,EMEA,Product A,3239.59,7
2025-05-24,C139,Americas,Product B,3145.08,12
2025-03-02,C85,APAC,Product A,4538.88,10
2025-01-20,C252,EMEA,Product A,2843.93,12
2025-06-17,C359,EMEA,Product B,4228.39,10
2025-05-17,C257,EMEA,Product B,1466.85,12
2025-05-30,C115,APAC,Product C,3912.36,3
2025-06-19,C146,Americas,Product B,631.27,3
2025-05-02,C58,Americas,Product C,4401.23,12
2025-03-04,C280,EMEA,Product C,1330.93,8
2025-01-09,C336,EMEA,Product B,1449.17,12
2025-02-09,C69,EMEA,Product B,1297.05,14
2025-09-02,C260,EMEA,Product B,2292.8,8
2025-01-17,C304,EMEA,Product A,3091.03,12
2025-06-22,C31,APAC,Product C,555.92,16
2025-02-16,C309,Americas,Product C,941.26,14
2025-09-29,C81,APAC,Product A,2703.67,12
2025-05-08,C157,APAC,Product C,4514.69,6
2025-02-28,C80,APAC,Product A,2127.97,6
2025-08-01,C337,Americas,Product B,4855.38,14
2025-03-12,C286,APAC,Product A,2642.26,15
2025-04-09,C283,EMEA,Product B,1268.42,3
2025-03-13,C371,APAC,Product A,1268.05,12
2025-06-26,C192,APAC,Product B,4889.87,13
2025-06-28,C19,Americas,Product A,903.34,19
2025-08-16,C168,APAC,Product C,3099.48,16
2025-07-10,C45,EMEA,Product B,4691.91,14
2025-08-19,C53,Americas,Product B,516.74,18
2025-02-07,C35,EMEA,Product C,4987.09,8
2025-09-13,C197,APAC,Product A,1174.38,14
2025-09-09,C186,APAC,Product C,2385.89,4
